final_cik,org_name,edgar,final_evidence,breach_date,grp,v3_permno,gvkey,permno,cusip8,link_source,comnam,shrcd,namedt,nameenddt,tie_break,name_ok,shared_tokens,matched_against,generic_only,n_valid,note,ncusip_on_row,permno_rejected,gate_excluded,v4_linked,v3_linked
732712,Verizon,,SEC EDGAR: Verizon Communications Inc. parent | EDGAR-confirmed,2014-02-26,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2014-01-09,2021-04-25,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon,,SEC EDGAR: Verizon Communications Inc. parent | EDGAR-confirmed,2016-08-10,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2014-01-09,2021-04-25,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon,,SEC EDGAR: Verizon Communications Inc. parent | EDGAR-confirmed,2017-07-20,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2014-01-09,2021-04-25,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon Media,,Gate1-E: Verizon ownership window 7/2017-8/2021,2019-03-12,control,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2014-01-09,2021-04-25,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon,,SEC EDGAR: Verizon Communications Inc. parent | EDGAR-confirmed,2019-04-24,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2014-01-09,2021-04-25,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon,,SEC EDGAR: Verizon Communications Inc. parent | EDGAR-confirmed,2019-06-03,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2014-01-09,2021-04-25,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon,,SEC EDGAR: Verizon Communications Inc. parent | EDGAR-confirmed,2023-05-11,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2022-04-04,2024-12-31,,True,VERIZON,org,False,1.0,,,,,True,True
732712,Verizon Communications Inc.,BELL ATLANTIC CORP,EDGAR name: BELL ATLANTIC CORP,2023-09-21,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2022-04-04,2024-12-31,,True,COMMUNICATIONS|VERIZON,org,False,1.0,,,,,True,True
732712,Verizon Communications Inc.,BELL ATLANTIC CORP,EDGAR name: BELL ATLANTIC CORP,2024-02-06,treated,65875.0,2136.0,65875.0,92343V10,cusip_ncusip,VERIZON COMMUNICATIONS INC,11.0,2022-04-04,2024-12-31,,True,COMMUNICATIONS|VERIZON,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2008-05-23,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2005-12-01,2012-12-23,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2012-01-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2005-12-01,2012-12-23,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2013-01-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2012-12-24,2014-01-08,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2013-11-05,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2012-12-24,2014-01-08,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2014-02-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2014-04-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,True,ATT,org,False,1.0,,,,,True,True
732717,"AT&T Services, Inc.",,SEC EDGAR: AT&T Services is operating subsidiary of AT&T Inc. | EDGAR-confirmed,2014-04-09,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,"AT&T Services, Inc.",,SEC EDGAR: AT&T Services is operating subsidiary of AT&T Inc. | EDGAR-confirmed,2014-06-05,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2014-06-11,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,True,ATT,org,False,1.0,,,,,True,True
732717,ATT-Breach Notification,,"Gate1-G rescue: artifact-name record, AT&T equity (same class as ATT-SecurityBreach)",2014-08-05,control,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,"AT&T Services, Inc.",,SEC EDGAR: AT&T Services is operating subsidiary of AT&T Inc. | EDGAR-confirmed,2014-08-11,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2014-10-09,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,True,ATT,org,False,1.0,,,,,True,True
732717,ATT-Breach Notification,,"Gate1-G rescue: artifact-name record, AT&T equity (same class as ATT-SecurityBreach)",2014-10-16,control,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,"AT&T Services, Inc.",,SEC EDGAR: AT&T Services is operating subsidiary of AT&T Inc. | EDGAR-confirmed,2017-01-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2017-01-25,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T Services,,SEC EDGAR: AT&T Services operating subsidiary | EDGAR-confirmed,2017-02-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,Cricket Wireless LLC,,AT&T Inc. — Cricket Communications FRN 0004321139; LLC variant; 7/28 adjudication,2018-08-17,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,Cricket Wireless LLC,,AT&T Inc. — Cricket Communications FRN 0004321139; LLC variant; 7/28 adjudication,2018-08-21,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,False,,,False,1.0,,,,,True,True
732717,"AT&T, Inc.",,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2019-01-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2014-01-09,2021-12-29,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2022-06-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,True,ATT,org,False,1.0,,,,,True,True
732717,"AT&T Services, Inc.",,SEC EDGAR: AT&T Services is operating subsidiary of AT&T Inc. | EDGAR-confirmed,2022-08-30,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,False,,,False,1.0,,,,,True,True
732717,"AT&T Services, Inc.",,SEC EDGAR: AT&T Services is operating subsidiary of AT&T Inc. | EDGAR-confirmed,2023-03-01,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,False,,,False,1.0,,,,,True,True
732717,AT&T Inc.,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2024-03-17,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T Inc.,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2024-03-26,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T Inc,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2024-04-09,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,True,ATT,org,False,1.0,,,,,True,True
732717,AT&T Inc.,,Gate1-A: active registrant; 5907 is pre-2005 AT&T Corp (ticker T -> CIK 732717),2024-04-14,treated,66093.0,9899.0,66093.0,00206R10,cusip_ncusip,A T & T INC,11.0,2021-12-30,2024-12-31,,True,ATT,org,False,1.0,,,,,True,True
764180,"Altria Group, Inc.",ALTRIA GROUP INC,EDGAR name: ALTRIA GROUP INC,2006-12-01,control,13901.0,8543.0,13901.0,02209S10,cusip_ncusip,ALTRIA GROUP INC,11.0,2006-06-30,2007-08-28,,True,ALTRIA,org,False,1.0,,,,,True,True
771497,ABM Industries Incorporated,ABM INDUSTRIES INC,EDGAR name: ABM INDUSTRIES INC,2018-01-08,control,,1410.0,47730.0,00095710,cusip_ncusip,A B M INDUSTRIES INC,11.0,1994-03-17,2024-06-20,,True,INDUSTRIES,org,True,1.0,,,,,True,False
773840,Honeywell International Inc.,ALLIED SIGNAL INC,EDGAR name: ALLIED SIGNAL INC,2021-02-16,control,10145.0,1300.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
773840,"Honeywell International, Inc.",ALLIED SIGNAL INC,EDGAR name: ALLIED SIGNAL INC,2023-05-27,control,10145.0,1300.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
773840,Honeywell International Inc.,ALLIED SIGNAL INC,EDGAR name: ALLIED SIGNAL INC,2023-06-03,control,10145.0,1300.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
789019,Microsoft Corporation,MICROSOFT CORP,EDGAR name: MICROSOFT CORP,2017-07-05,control,10107.0,12141.0,10107.0,59491810,cusip_ncusip,MICROSOFT CORP,11.0,1986-03-13,2024-12-31,,True,MICROSOFT,org,False,1.0,,,,,True,True
789019,Microsoft Corporation,MICROSOFT CORP,EDGAR name: MICROSOFT CORP,2019-12-05,control,10107.0,12141.0,10107.0,59491810,cusip_ncusip,MICROSOFT CORP,11.0,1986-03-13,2024-12-31,,True,MICROSOFT,org,False,1.0,,,,,True,True
789019,Microsoft Corporation,MICROSOFT CORP,EDGAR name: MICROSOFT CORP,2022-03-01,control,10107.0,12141.0,10107.0,59491810,cusip_ncusip,MICROSOFT CORP,11.0,1986-03-13,2024-12-31,,True,MICROSOFT,org,False,1.0,,,,,True,True
789019,Microsoft Corporation,MICROSOFT CORP,EDGAR name: MICROSOFT CORP,2022-09-24,control,10107.0,12141.0,10107.0,59491810,cusip_ncusip,MICROSOFT CORP,11.0,1986-03-13,2024-12-31,,True,MICROSOFT,org,False,1.0,,,,,True,True
789019,"Nuance Communications, Inc.",,"Gate1-B: Microsoft subsidiary, parent-mapped",2023-05-28,control,10107.0,12141.0,10107.0,59491810,cusip_ncusip,MICROSOFT CORP,11.0,1986-03-13,2024-12-31,,False,,,False,1.0,,,,,True,True
789570,MGM Resorts International,MGM GRAND INC,EDGAR name: MGM GRAND INC,2019-07-07,control,11891.0,14418.0,11891.0,55295310,cusip_ncusip,M G M RESORTS INTERNATIONAL,11.0,2016-12-19,2021-03-30,,True,INTERNATIONAL|RESORTS,org,False,1.0,,,,,True,True
789570,MGM Resorts International,MGM GRAND INC,EDGAR name: MGM GRAND INC,2023-09-08,control,11891.0,14418.0,11891.0,55295310,cusip_ncusip,M G M RESORTS INTERNATIONAL,11.0,2021-03-31,2024-12-31,,True,INTERNATIONAL|RESORTS,org,False,1.0,,,,,True,True
790070,EMC Corporation,EMC CORP,EDGAR name: EMC CORP,2014-01-07,control,,12053.0,10147.0,26864810,cusip_ncusip,E M C CORP MA,11.0,1998-10-01,2016-09-06,,False,,,False,1.0,,,,,True,False
796343,Adobe Systems Incorporated,,Gate1-A (ADBE),2013-09-11,control,75510.0,12540.0,75510.0,00724F10,cusip_ncusip,ADOBE SYSTEMS INC,11.0,1986-08-13,2018-10-08,,True,ADOBE|SYSTEMS,org,False,1.0,,,,,True,True
796343,Adobe Systems Incorporated,,Gate1-A (ADBE),2013-09-17,control,75510.0,12540.0,75510.0,00724F10,cusip_ncusip,ADOBE SYSTEMS INC,11.0,1986-08-13,2018-10-08,,True,ADOBE|SYSTEMS,org,False,1.0,,,,,True,True
796343,Adobe Systems Incorporated,,Gate1-A (ADBE),2019-10-19,control,75510.0,12540.0,75510.0,00724F10,cusip_ncusip,ADOBE INC,11.0,2018-10-09,2024-12-31,,True,ADOBE,org,False,1.0,,,,,True,True
798354,"Fiserv, Inc.",FISERV INC,EDGAR name: FISERV INC,2008-12-02,control,,12635.0,10696.0,33773810,cusip_ncusip,FISERV INC,11.0,1986-09-25,2023-06-06,,True,FISERV,org,False,1.0,,,,,True,False
798354,Fiserv,FISERV INC,EDGAR name: FISERV INC,2021-09-25,control,,12635.0,10696.0,33773810,cusip_ncusip,FISERV INC,11.0,1986-09-25,2023-06-06,,True,FISERV,org,False,1.0,,,,,True,False
798354,Fiserv,FISERV INC,EDGAR name: FISERV INC,2023-12-06,control,,12635.0,10696.0,33773810,cusip_ncusip,FISERV INC,11.0,2023-06-07,2024-12-31,,True,FISERV,org,False,1.0,,,,,True,False
813828,Paramount,,"Gate1-G: Paramount Global pre-Skydance close (PARA delisted from current ticker file; EDGAR-name fallback documented, CyrusOne class)",2023-01-01,control,76226.0,,,,,,,,,,,,,,,no gvkey,,,,False,True
813828,Paramount Global,,"Gate1-G: Paramount Global pre-Skydance close (PARA delisted from current ticker file; EDGAR-name fallback documented, CyrusOne class)",2023-08-10,control,76226.0,,,,,,,,,,,,,,,no gvkey,,,,False,True
815097,Carnival Corporation,,Gate1-A (CCL),2020-12-25,control,75154.0,13498.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
815097,Carnival Corporation,,Gate1-A (CCL),2021-03-19,control,75154.0,13498.0,,,,,,,,,,,,,,no names row valid on breach_date,,,,False,True
823768,"USA Waste-Management Resources, LLC",,Gate1-G rescue: Waste Management family (public-record verified: 1/2021 WMR+WM employee-breach litigation),2021-01-21,control,11955.0,14477.0,11955.0,94106L10,cusip_ncusip,WASTE MANAGEMENT INC DEL,11.0,2009-08-05,2024-12-31,,True,MANAGEMENT|WASTE,org,False,1.0,,,,,True,True
826083,Dell Inc.,DELL COMPUTER CORP,EDGAR name: DELL COMPUTER CORP,2013-02-26,control,,,,,,,,,,,,,,,,no gvkey,,,,False,False
831259,Freeport-McMoRan Inc.,,Gate1-A (FCX),2023-08-08,control,81774.0,14590.0,81774.0,35671D85,cusip_ncusip,FREEPORT MCMORAN INC,11.0,2020-12-28,2024-12-31,,True,FREEPORT|MCMORAN,org,False,1.0,,,,,True,True
858877,"Cisco Systems, Inc.",CISCO SYSTEMS INC,EDGAR name: CISCO SYSTEMS INC,2012-03-26,control,76076.0,20779.0,76076.0,17275R10,cusip_ncusip,CISCO SYSTEMS INC,11.0,2000-08-01,2024-12-31,,True,CISCO|SYSTEMS,org,False,1.0,,,,,True,True
858877,"Cisco Systems, Inc.",CISCO SYSTEMS INC,EDGAR name: CISCO SYSTEMS INC,2012-04-13,control,76076.0,20779.0,76076.0,17275R10,cusip_ncusip,CISCO SYSTEMS INC,11.0,2000-08-01,2024-12-31,,True,CISCO|SYSTEMS,org,False,1.0,,,,,True,True
860731,"Tyler Technologies, Inc.",TYLER CORP /NEW/,EDGAR name: TYLER CORP /NEW/,2020-09-21,control,76185.0,10789.0,76185.0,90225210,cusip_ncusip,TYLER TECHNOLOGIES INC,11.0,2006-06-30,2024-12-31,,True,TECHNOLOGIES|TYLER,org,False,1.0,,,,,True,True
872589,"Regeneron Pharmaceuticals, Inc.",REGENERON PHARMACEUTICALS INC,EDGAR name: REGENERON PHARMACEUTICALS INC,2010-06-18,control,76614.0,23812.0,76614.0,75886F10,cusip_ncusip,REGENERON PHARMACEUTICALS INC,11.0,1991-04-02,2024-12-31,,True,PHARMACEUTICALS|REGENERON,org,False,1.0,,,,,True,True
877890,Citrix Systems Inc.,CITRIX SYSTEMS INC,EDGAR name: CITRIX SYSTEMS INC,2013-04-26,control,,61676.0,82686.0,17737610,cusip_ncusip,CITRIX SYSTEMS INC,11.0,1995-12-08,2022-09-29,,True,CITRIX|SYSTEMS,org,False,1.0,,,,,True,False
877890,Citrix Systems,CITRIX SYSTEMS INC,EDGAR name: CITRIX SYSTEMS INC,2016-11-15,control,,61676.0,82686.0,17737610,cusip_ncusip,CITRIX SYSTEMS INC,11.0,1995-12-08,2022-09-29,,True,CITRIX|SYSTEMS,org,False,1.0,,,,,True,False
877890,"Citrix Systems, Inc.",CITRIX SYSTEMS INC,EDGAR name: CITRIX SYSTEMS INC,2018-10-13,control,,61676.0,82686.0,17737610,cusip_ncusip,CITRIX SYSTEMS INC,11.0,1995-12-08,2022-09-29,,True,CITRIX|SYSTEMS,org,False,1.0,,,,,True,False
892553,"Chart Industries, Inc.",CHART INDUSTRIES INC,EDGAR name: CHART INDUSTRIES INC,2009-07-23,control,,25964.0,91402.0,16115Q30,cusip_ncusip,CHART INDUSTRIES INC,11.0,2006-07-26,2021-01-31,,True,CHART|INDUSTRIES,org,False,1.0,,,,,True,False
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2008-05-26,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2008-09-24,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2014-02-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2014-04-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2014-04-18,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2015-04-07,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2015-04-14,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2015-05-20,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2015-09-18,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2015-10-12,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2015-12-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2015-12-07,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2015-12-31,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-01-21,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-02-04,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-02-24,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2016-02-29,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2016-03-07,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-03-17,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-03-22,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2016-03-29,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-04-06,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-04-14,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-04-29,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-05-17,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-05-27,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,"Intuit, Inc.",INTUIT INC,EDGAR name: INTUIT INC,2016-06-01,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2016-06-09,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-08-03,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-08-22,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2016-09-12,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-09-26,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit,INTUIT INC,EDGAR name: INTUIT INC,2016-10-18,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc.,INTUIT INC,EDGAR name: INTUIT INC,2016-10-23,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2016-10-30,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
896878,Intuit Inc,INTUIT INC,EDGAR name: INTUIT INC,2016-11-22,control,78975.0,27928.0,78975.0,46120210,cusip_ncusip,INTUIT INC,11.0,1993-03-12,2024-12-31,,True,INTUIT,org,False,1.0,,,,,True,True
