permutation_id,perm_mean
0,0.25770517484017463
1,0.5353937382953324
2,-0.2719343919441877
3,-0.888580579143294
4,0.7169020423690527
5,0.35894101235893167
6,-1.3335482295681593
7,0.09548166600778689
8,0.8933547683054536
9,-0.21779849401958437
10,-0.09548166600778689
11,0.3637152015210912
12,1.1876315220666525
13,1.51000095550456
14,-0.2719343919441877
15,0.7169020423690527
16,-0.21302430485742477
17,0.7169020423690527
18,-0.888580579143294
19,0.5662111457053864
20,-0.5662111457053864
21,-0.25770517484017463
22,-0.7169020423690527
23,-0.2719343919441877
24,-0.7121278532068933
25,-0.09548166600778689
26,0.888580579143294
27,-1.1568141146565984
28,0.4036218823416815
29,-0.9803613887201976
30,-0.5709853348675459
31,-0.08125244890377377
32,0.8344446812186906
33,0.5353937382953324
34,-0.25770517484017463
35,-0.7169020423690527
36,-1.1876315220666525
37,1.0392714758069606
38,0.9803613887201976
39,1.0392714758069606
40,-0.5662111457053864
41,-1.0392714758069606
42,-0.7121278532068933
43,-0.08125244890377377
44,1.034497286644801
45,1.0392714758069606
46,1.1876315220666525
47,-1.1876315220666525
48,0.25770517484017463
49,-0.21302430485742477
50,0.21302430485742477
51,0.09548166600778689
52,-0.08125244890377377
53,0.08125244890377377
54,-0.6813104457968393
55,-0.2719343919441877
56,1.3027308221581053
57,0.25770517484017463
58,-0.5662111457053864
59,0.0646642585977331
60,-0.08125244890377377
61,-0.6813104457968393
62,-0.05043504149372006
63,-0.25770517484017463
64,-0.3637152015210912
65,1.3027308221581053
66,-0.5353937382953324
67,0.9803613887201976
68,-0.05043504149372006
69,0.8344446812186906
70,-1.1568141146565984
71,1.51000095550456
72,1.3335482295681593
73,1.1568141146565984
74,0.5401679274574921
75,0.41785109944569454
76,-1.3027308221581053
77,-1.51000095550456
78,1.51000095550456
79,1.51000095550456
80,0.8933547683054536
81,-0.686084634958999
82,0.25770517484017463
83,0.25770517484017463
84,-0.2719343919441877
85,0.5662111457053864
86,0.09548166600778689
87,-0.5662111457053864
88,0.2719343919441877
89,0.4036218823416815
90,1.51000095550456
91,0.4036218823416815
92,1.1876315220666525
93,-0.8344446812186906
94,0.41785109944569454
95,0.5401679274574921
96,0.7121278532068933
97,-1.1568141146565984
98,0.5401679274574921
99,-0.6813104457968393
100,1.034497286644801
101,1.6559176630060668
102,-0.21302430485742477
103,1.3027308221581053
104,0.888580579143294
105,-0.0646642585977331
106,0.9803613887201976
107,-1.1876315220666525
108,-0.08125244890377377
109,-1.034497286644801
110,-0.08125244890377377
111,-0.35894101235893167
112,-0.5353937382953324
113,-0.21302430485742477
114,0.4036218823416815
115,0.5709853348675459
116,0.08125244890377377
117,-0.0646642585977331
118,0.8933547683054536
119,0.5709853348675459
120,-1.1876315220666525
121,0.5353937382953324
122,-0.5401679274574921
123,0.5662111457053864
124,0.25770517484017463
125,0.3637152015210912
126,-1.034497286644801
127,0.25770517484017463
128,-0.7121278532068933
129,-0.4036218823416815
130,0.35894101235893167
131,0.08125244890377377
132,-0.3637152015210912
133,0.5353937382953324
134,-1.1568141146565984
135,0.21302430485742477
136,0.05043504149372006
137,0.686084634958999
138,0.25770517484017463
139,-0.686084634958999
140,-0.3637152015210912
141,0.8933547683054536
142,-0.7169020423690527
143,-0.888580579143294
144,0.5401679274574921
145,-0.5401679274574921
146,-0.35894101235893167
147,0.4036218823416815
148,-1.3335482295681593
149,0.41785109944569454
150,0.4036218823416815
151,-0.08125244890377377
152,1.3335482295681593
153,-0.9803613887201976
154,0.21302430485742477
155,-0.686084634958999
156,-0.25770517484017463
157,-0.7121278532068933
158,0.5401679274574921
159,-0.8933547683054536
160,-0.5709853348675459
161,-0.5401679274574921
162,0.9803613887201976
163,0.09548166600778689
164,0.7169020423690527
165,0.09548166600778689
166,-0.5401679274574921
167,-1.0392714758069606
168,-1.3027308221581053
169,-0.5401679274574921
170,0.9803613887201976
171,-0.7121278532068933
172,0.5662111457053864
173,0.5353937382953324
174,-1.3335482295681593
175,-1.3335482295681593
176,0.0646642585977331
177,-0.5709853348675459
178,0.21302430485742477
179,-0.8933547683054536
180,0.21302430485742477
181,0.7121278532068933
182,0.3637152015210912
183,-0.4036218823416815
184,-0.05043504149372006
185,-0.5709853348675459
186,0.21302430485742477
187,0.9803613887201976
188,0.09548166600778689
189,0.21302430485742477
190,-0.888580579143294
191,-0.3637152015210912
192,-1.1568141146565984
193,-0.5353937382953324
194,0.888580579143294
195,-1.3335482295681593
196,-0.0646642585977331
197,0.09548166600778689
198,0.25770517484017463
199,-1.1876315220666525
200,1.6559176630060668
201,0.25770517484017463
202,-0.5353937382953324
203,0.5353937382953324
204,0.5662111457053864
205,-0.0646642585977331
206,0.25770517484017463
207,0.8344446812186906
208,0.5709853348675459
209,-0.5401679274574921
210,-1.0392714758069606
211,1.1876315220666525
212,0.5353937382953324
213,-0.21779849401958437
214,0.7121278532068933
215,-0.2719343919441877
216,1.1568141146565984
217,0.08125244890377377
218,0.888580579143294
219,0.09548166600778689
220,-0.08125244890377377
221,-0.2719343919441877
222,1.6559176630060668
223,0.2719343919441877
224,-1.0392714758069606
225,0.5709853348675459
226,-0.888580579143294
227,1.6559176630060668
228,-0.0646642585977331
229,-0.2719343919441877
230,0.8933547683054536
231,-0.0646642585977331
232,0.2719343919441877
233,-0.7121278532068933
234,-0.21302430485742477
235,0.5709853348675459
236,-0.7169020423690527
237,0.6813104457968393
238,-1.034497286644801
239,-1.1568141146565984
240,-0.21779849401958437
241,0.09548166600778689
242,-1.034497286644801
243,-1.3335482295681593
244,0.7121278532068933
245,1.1876315220666525
246,1.034497286644801
247,-1.3335482295681593
248,-0.09548166600778689
249,0.0646642585977331
250,-0.21779849401958437
251,0.41785109944569454
252,0.6813104457968393
253,-1.1876315220666525
254,-0.41785109944569454
255,-0.21302430485742477
256,-0.21779849401958437
257,-0.25770517484017463
258,0.25770517484017463
259,-1.1876315220666525
260,1.034497286644801
261,1.1876315220666525
262,-0.21302430485742477
263,0.686084634958999
264,-0.35894101235893167
265,0.3637152015210912
266,-1.51000095550456
267,-1.51000095550456
268,-0.4036218823416815
269,-1.6559176630060668
270,0.7121278532068933
271,0.5353937382953324
272,-1.3335482295681593
273,0.4036218823416815
274,1.1568141146565984
275,-0.5401679274574921
276,-0.08125244890377377
277,-0.4036218823416815
278,-0.5401679274574921
279,-0.41785109944569454
280,-0.9803613887201976
281,0.21779849401958437
282,-0.08125244890377377
283,0.888580579143294
284,1.1876315220666525
285,-0.41785109944569454
286,-1.51000095550456
287,0.7121278532068933
288,-0.21302430485742477
289,-0.3637152015210912
290,-0.5353937382953324
291,-1.034497286644801
292,-0.08125244890377377
293,-0.5709853348675459
294,-0.21779849401958437
295,1.1568141146565984
296,0.3637152015210912
297,0.5709853348675459
298,0.888580579143294
299,0.2719343919441877
300,0.5353937382953324
301,-0.25770517484017463
302,-0.8933547683054536
303,-1.034497286644801
304,0.35894101235893167
305,-0.888580579143294
306,-0.5353937382953324
307,-0.888580579143294
308,-0.686084634958999
309,-0.9803613887201976
310,0.5709853348675459
311,-0.08125244890377377
312,1.6559176630060668
313,0.0646642585977331
314,1.034497286644801
315,-0.9803613887201976
316,-0.25770517484017463
317,0.5353937382953324
318,0.3637152015210912
319,0.41785109944569454
320,-0.8933547683054536
321,-0.2719343919441877
322,1.1568141146565984
