firm_id,year,gap,is_post_treatment,effect_type
1283699,2015,6.631980570652174,1,DiD
1091667,2015,6.631980570652174,1,DiD
1702780,2015,6.631980570652174,1,DiD
732717,2015,6.631980570652174,1,DiD
1001082,2015,6.631980570652174,1,DiD
1632127,2015,6.631980570652174,1,DiD
18926,2015,6.631980570652174,1,DiD
1034054,2015,16.347794524140546,1,DiD
1166691,2015,6.631980570652174,1,DiD
20520,2015,6.631980570652174,1,DiD
200406,2015,6.631980570652174,1,DiD
732712,2015,6.631980570652174,1,DiD
